Timestamp,Machine_ID,Operator_ID,Units_Produced,Defective_Units,Production_Time_min
2024-01-02 0:16:00,Machine_5,1001,61,3,94
2024-01-02 0:17:00,Machine_3,1000,152,1,119
2024-01-02 0:18:00,Machine_6,1005,278,8,119
2024-01-02 0:19:00,Machine_1,1001,385,6,80
2024-01-02 0:20:00,Machine_2,1006,91,4,114
2024-01-02 0:21:00,Machine_3,1006,337,3,49
2024-01-02 0:22:00,Machine_9,1006,73,2,53
2024-01-02 0:23:00,Machine_7,1006,242,8,15
2024-01-02 0:24:00,Machine_4,1003,428,6,117
2024-01-02 0:25:00,Machine_10,1009,164,2,83
2024-01-02 0:26:00,Machine_3,1006,457,8,43
2024-01-02 0:27:00,Machine_6,1004,256,7,92
2024-01-02 0:28:00,Machine_10,1005,230,6,69
2024-01-02 0:29:00,Machine_2,1004,86,9,58
2024-01-02 0:30:00,Machine_6,1007,499,8,32
2024-01-02 0:31:00,Machine_2,1000,367,6,28
2024-01-02 0:32:00,Machine_5,1005,422,4,77
2024-01-02 0:33:00,Machine_1,1003,436,2,75
2024-01-02 0:34:00,Machine_10,1000,290,9,20
2024-01-02 0:35:00,Machine_3,1000,240,3,118
2024-01-02 0:36:00,Machine_6,1003,149,5,69
2024-01-02 0:37:00,Machine_8,1005,354,7,76
2024-01-02 0:38:00,Machine_3,1003,238,5,82
2024-01-02 0:39:00,Machine_9,1003,386,8,67
2024-01-02 0:40:00,Machine_8,1000,82,5,11
2024-01-02 0:41:00,Machine_10,1004,318,2,112
2024-01-02 0:42:00,Machine_6,1007,489,2,38
2024-01-02 0:43:00,Machine_4,1002,112,9,98
2024-01-02 0:44:00,Machine_6,1004,83,8,83
2024-01-02 0:45:00,Machine_6,1002,219,3,60
2024-01-02 0:46:00,Machine_6,1009,427,4,96
2024-01-02 0:47:00,Machine_9,1005,477,5,25
2024-01-02 0:48:00,Machine_8,1000,232,0,43
2024-01-02 0:49:00,Machine_8,1007,399,0,71
2024-01-02 0:50:00,Machine_5,1006,187,5,19
2024-01-02 0:51:00,Machine_8,1001,389,1,78
2024-01-02 0:52:00,Machine_5,1001,94,1,71
2024-01-02 0:53:00,Machine_6,1004,351,1,76
2024-01-02 0:54:00,Machine_3,1006,76,2,47
2024-01-02 0:55:00,Machine_2,1001,106,8,70
2024-01-02 0:56:00,Machine_4,1004,482,6,44
2024-01-02 0:57:00,Machine_10,1005,230,2,90
2024-01-02 0:58:00,Machine_4,1006,297,9,82
2024-01-02 0:59:00,Machine_7,1007,106,9,70
2024-01-02 1:00:00,Machine_6,1008,122,4,31
2024-01-02 1:01:00,Machine_8,1007,285,2,56
2024-01-02 1:02:00,Machine_8,1006,490,4,43
2024-01-02 1:03:00,Machine_8,1001,423,6,10
2024-01-02 1:04:00,Machine_2,1004,400,7,32
2024-01-02 1:05:00,Machine_2,1002,323,3,70
2024-01-02 1:06:00,Machine_8,1000,208,1,24
2024-01-02 1:07:00,Machine_5,1005,377,1,18
2024-01-02 1:08:00,Machine_10,1009,121,6,14
2024-01-02 1:09:00,Machine_5,1008,226,3,80
2024-01-02 1:10:00,Machine_8,1005,247,7,61
2024-01-02 1:11:00,Machine_9,1001,170,5,38
2024-01-02 1:12:00,Machine_3,1006,261,0,24
2024-01-02 1:13:00,Machine_5,1008,243,5,47
2024-01-02 1:14:00,Machine_7,1003,98,2,55
2024-01-02 1:15:00,Machine_1,1004,51,7,79
2024-01-02 1:16:00,Machine_5,1008,138,7,60
2024-01-02 1:17:00,Machine_2,1000,270,0,22
2024-01-02 1:18:00,Machine_1,1009,466,9,103
2024-01-02 1:19:00,Machine_2,1007,207,6,117
2024-01-02 1:20:00,Machine_2,1000,335,9,103
2024-01-02 1:21:00,Machine_4,1000,322,5,82
2024-01-02 1:22:00,Machine_2,1006,62,4,79
2024-01-02 1:23:00,Machine_7,1008,116,7,74
2024-01-02 1:24:00,Machine_3,1004,447,0,97
2024-01-02 1:25:00,Machine_7,1006,146,7,106
2024-01-02 1:26:00,Machine_6,1009,113,6,59
2024-01-02 1:27:00,Machine_8,1005,437,5,107
2024-01-02 1:28:00,Machine_8,1009,311,2,10
2024-01-02 1:29:00,Machine_2,1002,124,1,97
2024-01-02 1:30:00,Machine_8,1003,224,4,20
2024-01-02 1:31:00,Machine_2,1009,438,3,12
2024-01-02 1:32:00,Machine_6,1003,127,3,21
2024-01-02 1:33:00,Machine_1,1005,394,5,19
2024-01-02 1:34:00,Machine_9,1005,67,5,32
2024-01-02 1:35:00,Machine_9,1002,340,1,75
2024-01-02 1:36:00,Machine_5,1008,470,5,10
2024-01-02 1:37:00,Machine_1,1007,173,4,104
2024-01-02 1:38:00,Machine_10,1001,151,4,31
2024-01-02 1:39:00,Machine_1,1005,286,6,86
2024-01-02 1:40:00,Machine_5,1008,66,3,47
2024-01-02 1:41:00,Machine_6,1006,234,3,26
2024-01-02 1:42:00,Machine_5,1009,166,9,62
2024-01-02 1:43:00,Machine_1,1007,256,7,38
2024-01-02 1:44:00,Machine_10,1009,288,4,78
2024-01-02 1:45:00,Machine_3,1006,162,3,66
2024-01-02 1:46:00,Machine_10,1007,282,0,107
2024-01-02 1:47:00,Machine_2,1004,98,5,79
2024-01-02 1:48:00,Machine_9,1005,394,9,92
2024-01-02 1:49:00,Machine_10,1005,232,8,89
2024-01-02 1:50:00,Machine_4,1000,401,5,36
2024-01-02 1:51:00,Machine_10,1001,120,2,36
2024-01-02 1:52:00,Machine_7,1004,289,0,68
2024-01-02 1:53:00,Machine_7,1001,326,7,38
2024-01-02 1:54:00,Machine_8,1002,58,1,103
2024-01-02 1:55:00,Machine_7,1000,277,4,52
2024-01-02 1:56:00,Machine_9,1003,71,5,72
2024-01-02 1:57:00,Machine_2,1000,367,5,75
2024-01-02 1:58:00,Machine_9,1004,417,7,86
2024-01-02 1:59:00,Machine_3,1009,204,2,66
2024-01-02 2:00:00,Machine_10,1009,64,3,66
2024-01-02 2:01:00,Machine_6,1002,434,8,101
2024-01-02 2:02:00,Machine_10,1007,103,5,55
2024-01-02 2:03:00,Machine_2,1002,280,3,34
2024-01-02 2:04:00,Machine_5,1008,226,5,48
2024-01-02 2:05:00,Machine_3,1008,421,5,105
2024-01-02 2:06:00,Machine_1,1000,114,7,68
2024-01-02 2:07:00,Machine_10,1005,360,9,74
2024-01-02 2:08:00,Machine_8,1002,381,5,34
2024-01-02 2:09:00,Machine_8,1006,63,0,50
2024-01-02 2:10:00,Machine_10,1005,407,4,43
2024-01-02 2:11:00,Machine_7,1006,343,0,92
2024-01-02 2:12:00,Machine_9,1004,252,3,109
2024-01-02 2:13:00,Machine_5,1002,356,0,116
2024-01-02 2:14:00,Machine_5,1002,320,9,18
2024-01-02 2:15:00,Machine_9,1008,472,6,98
2024-01-02 2:16:00,Machine_4,1006,466,9,90
2024-01-02 2:17:00,Machine_4,1008,229,0,46
2024-01-02 2:18:00,Machine_3,1001,64,7,44
2024-01-02 2:19:00,Machine_8,1007,373,9,103
2024-01-02 2:20:00,Machine_6,1001,73,2,88
2024-01-02 2:21:00,Machine_10,1009,491,4,24
2024-01-02 2:22:00,Machine_8,1000,173,2,111
2024-01-02 2:23:00,Machine_4,1003,198,3,41
2024-01-02 2:24:00,Machine_8,1007,279,0,52
2024-01-02 2:25:00,Machine_6,1001,89,6,38
2024-01-02 2:26:00,Machine_9,1008,340,3,47
2024-01-02 2:27:00,Machine_4,1009,103,0,115
2024-01-02 2:28:00,Machine_8,1009,194,1,118
2024-01-02 2:29:00,Machine_8,1008,89,4,25
2024-01-02 2:30:00,Machine_5,1004,498,9,59
2024-01-02 2:31:00,Machine_3,1007,372,8,87
2024-01-02 2:32:00,Machine_7,1001,349,2,50
2024-01-02 2:33:00,Machine_7,1003,461,8,70
2024-01-02 2:34:00,Machine_6,1005,320,1,71
2024-01-02 2:35:00,Machine_2,1008,69,4,21
2024-01-02 2:36:00,Machine_10,1001,372,9,78
2024-01-02 2:37:00,Machine_4,1009,496,7,109
2024-01-02 2:38:00,Machine_6,1001,427,7,16
2024-01-02 2:39:00,Machine_10,1007,98,5,84
2024-01-02 2:40:00,Machine_4,1004,402,8,39
2024-01-02 2:41:00,Machine_9,1002,70,1,45
2024-01-02 2:42:00,Machine_10,1006,329,1,79
2024-01-02 2:43:00,Machine_8,1000,63,1,28
2024-01-02 2:44:00,Machine_7,1009,376,5,27
2024-01-02 2:45:00,Machine_7,1008,364,6,110
2024-01-02 2:46:00,Machine_9,1009,167,3,107
2024-01-02 2:47:00,Machine_6,1004,221,0,10
2024-01-02 2:48:00,Machine_3,1004,330,4,60
2024-01-02 2:49:00,Machine_7,1000,244,7,24
2024-01-02 2:50:00,Machine_8,1009,172,6,86
2024-01-02 2:51:00,Machine_2,1001,249,6,68
2024-01-02 2:52:00,Machine_1,1001,342,9,96
2024-01-02 2:53:00,Machine_1,1003,270,2,112
2024-01-02 2:54:00,Machine_2,1003,269,9,88
2024-01-02 2:55:00,Machine_4,1007,148,3,42
2024-01-02 2:56:00,Machine_5,1001,222,8,79
2024-01-02 2:57:00,Machine_9,1003,305,7,103
2024-01-02 2:58:00,Machine_8,1004,122,6,116
2024-01-02 2:59:00,Machine_1,1009,199,7,57
2024-01-02 3:00:00,Machine_4,1005,357,7,28
2024-01-02 3:01:00,Machine_10,1000,101,4,54
2024-01-02 3:02:00,Machine_3,1001,463,0,14
2024-01-02 3:03:00,Machine_3,1005,123,0,18
2024-01-02 3:04:00,Machine_2,1002,433,5,74
2024-01-02 3:05:00,Machine_9,1001,475,6,67
2024-01-02 3:06:00,Machine_1,1000,375,3,23
2024-01-02 3:07:00,Machine_2,1005,422,1,66
2024-01-02 3:08:00,Machine_8,1009,188,5,65
2024-01-02 3:09:00,Machine_4,1001,313,3,63
2024-01-02 3:10:00,Machine_3,1004,275,5,66
2024-01-02 3:11:00,Machine_1,1002,355,3,116
2024-01-02 3:12:00,Machine_2,1004,422,0,72
2024-01-02 3:13:00,Machine_2,1004,243,1,15
2024-01-02 3:14:00,Machine_2,1002,67,9,57
2024-01-02 3:15:00,Machine_7,1000,326,9,84
2024-01-02 3:16:00,Machine_2,1001,76,8,109
2024-01-02 3:17:00,Machine_6,1008,448,5,13
2024-01-02 3:18:00,Machine_8,1009,439,2,74
2024-01-02 3:19:00,Machine_2,1005,232,4,111
2024-01-02 3:20:00,Machine_3,1009,463,4,119
2024-01-02 3:21:00,Machine_5,1004,143,9,26
2024-01-02 3:22:00,Machine_8,1008,74,4,86
2024-01-02 3:23:00,Machine_2,1001,280,7,71
2024-01-02 3:24:00,Machine_7,1004,368,9,33
2024-01-02 3:25:00,Machine_4,1005,228,4,40
2024-01-02 3:26:00,Machine_2,1002,253,7,46
2024-01-02 3:27:00,Machine_3,1002,470,6,34
2024-01-02 3:28:00,Machine_9,1004,194,3,53
2024-01-02 3:29:00,Machine_3,1001,427,8,22
2024-01-02 3:30:00,Machine_9,1004,137,0,77
2024-01-02 3:31:00,Machine_7,1005,473,6,37
2024-01-02 3:32:00,Machine_9,1008,232,9,113
2024-01-02 3:33:00,Machine_1,1005,475,9,92
2024-01-02 3:34:00,Machine_4,1009,475,1,82
2024-01-02 3:35:00,Machine_7,1000,110,4,39
2024-01-02 3:36:00,Machine_9,1008,243,6,61
2024-01-02 3:37:00,Machine_8,1006,278,1,21
2024-01-02 3:38:00,Machine_4,1008,135,5,73
2024-01-02 3:39:00,Machine_5,1006,79,5,110
2024-01-02 3:40:00,Machine_9,1009,224,3,56
2024-01-02 3:41:00,Machine_7,1005,144,1,73
2024-01-02 3:42:00,Machine_9,1003,486,4,15
2024-01-02 3:43:00,Machine_4,1008,183,0,67
2024-01-02 3:44:00,Machine_7,1000,54,3,112
2024-01-02 3:45:00,Machine_7,1009,457,9,101
2024-01-02 3:46:00,Machine_3,1009,397,9,89
2024-01-02 3:47:00,Machine_10,1008,279,8,23
2024-01-02 3:48:00,Machine_3,1007,271,2,69
2024-01-02 3:49:00,Machine_2,1007,179,8,74
2024-01-02 3:50:00,Machine_5,1007,227,6,32
2024-01-02 3:51:00,Machine_2,1002,63,5,80
2024-01-02 3:52:00,Machine_9,1005,408,0,15
2024-01-02 3:53:00,Machine_1,1002,446,8,52
2024-01-02 3:54:00,Machine_2,1003,482,4,78
2024-01-02 3:55:00,Machine_4,1006,87,2,11
2024-01-02 3:56:00,Machine_6,1003,292,8,81
2024-01-02 3:57:00,Machine_6,1006,421,6,14
2024-01-02 3:58:00,Machine_2,1000,101,6,68
2024-01-02 3:59:00,Machine_8,1007,154,1,13
2024-01-02 4:00:00,Machine_2,1001,186,0,49
2024-01-02 4:01:00,Machine_2,1006,367,7,10
2024-01-02 4:02:00,Machine_3,1003,457,2,58
2024-01-02 4:03:00,Machine_2,1004,449,6,59
2024-01-02 4:04:00,Machine_1,1002,303,7,21
2024-01-02 4:05:00,Machine_3,1007,150,6,98
2024-01-02 4:06:00,Machine_6,1005,267,6,19
2024-01-02 4:07:00,Machine_10,1009,314,1,73
2024-01-02 4:08:00,Machine_1,1008,364,3,57
2024-01-02 4:09:00,Machine_10,1009,442,4,88
2024-01-02 4:10:00,Machine_1,1005,424,4,84
2024-01-02 4:11:00,Machine_3,1008,499,5,101
2024-01-02 4:12:00,Machine_6,1005,54,1,119
2024-01-02 4:13:00,Machine_3,1004,468,6,42
2024-01-02 4:14:00,Machine_5,1001,338,3,77
2024-01-02 4:15:00,Machine_7,1003,283,1,95
2024-01-02 4:16:00,Machine_3,1000,282,3,11
2024-01-02 4:17:00,Machine_7,1009,340,4,104
2024-01-02 4:18:00,Machine_2,1004,246,9,89
2024-01-02 4:19:00,Machine_10,1004,119,3,107
2024-01-02 4:20:00,Machine_5,1005,407,3,54
2024-01-02 4:21:00,Machine_5,1009,314,5,72
2024-01-02 4:22:00,Machine_6,1003,357,8,105
2024-01-02 4:23:00,Machine_7,1006,183,6,82
2024-01-02 4:24:00,Machine_2,1008,172,5,49
2024-01-02 4:25:00,Machine_9,1009,114,0,91
2024-01-02 4:26:00,Machine_9,1000,491,3,22
2024-01-02 4:27:00,Machine_5,1003,246,9,23
2024-01-02 4:28:00,Machine_6,1004,456,6,90
2024-01-02 4:29:00,Machine_2,1007,181,1,99
2024-01-02 4:30:00,Machine_7,1003,378,3,24
2024-01-02 4:31:00,Machine_4,1000,142,6,66
2024-01-02 4:32:00,Machine_5,1003,496,4,26
2024-01-02 4:33:00,Machine_7,1004,490,4,51
2024-01-02 4:34:00,Machine_7,1005,210,7,20
2024-01-02 4:35:00,Machine_10,1008,305,4,61
2024-01-02 4:36:00,Machine_7,1009,123,6,30
2024-01-02 4:37:00,Machine_9,1002,272,5,63
2024-01-02 4:38:00,Machine_7,1000,114,9,63
2024-01-02 4:39:00,Machine_4,1001,152,9,75
2024-01-02 4:40:00,Machine_7,1008,264,9,79
2024-01-02 4:41:00,Machine_9,1000,310,0,78
2024-01-02 4:42:00,Machine_1,1001,479,9,108
2024-01-02 4:43:00,Machine_1,1000,153,4,13
2024-01-02 4:44:00,Machine_10,1008,411,8,52
2024-01-02 4:45:00,Machine_10,1005,297,2,14
2024-01-02 4:46:00,Machine_8,1001,402,7,29
2024-01-02 4:47:00,Machine_1,1000,223,1,104
2024-01-02 4:48:00,Machine_9,1008,86,6,95
2024-01-02 4:49:00,Machine_8,1002,434,6,48
2024-01-02 4:50:00,Machine_2,1007,469,9,74
2024-01-02 4:51:00,Machine_8,1007,241,2,53
2024-01-02 4:52:00,Machine_8,1000,187,5,111
2024-01-02 4:53:00,Machine_8,1001,76,0,88
2024-01-02 4:54:00,Machine_9,1004,126,4,78
2024-01-02 4:55:00,Machine_8,1008,307,4,67
2024-01-02 4:56:00,Machine_4,1002,464,8,87
2024-01-02 4:57:00,Machine_8,1003,140,8,82
2024-01-02 4:58:00,Machine_7,1009,157,0,14
2024-01-02 4:59:00,Machine_7,1003,448,2,84
2024-01-02 5:00:00,Machine_6,1001,319,3,110
2024-01-02 5:01:00,Machine_9,1001,249,9,97
2024-01-02 5:02:00,Machine_4,1007,261,4,29
2024-01-02 5:03:00,Machine_2,1009,124,4,64
2024-01-02 5:04:00,Machine_7,1002,408,1,119
2024-01-02 5:05:00,Machine_2,1009,198,5,68
2024-01-02 5:06:00,Machine_9,1000,129,2,22
2024-01-02 5:07:00,Machine_5,1008,98,3,11
2024-01-02 5:08:00,Machine_5,1006,301,6,107
2024-01-02 5:09:00,Machine_8,1009,170,8,88
2024-01-02 5:10:00,Machine_3,1001,295,9,93
2024-01-02 5:11:00,Machine_7,1005,379,2,19
2024-01-02 5:12:00,Machine_3,1001,475,3,78
2024-01-02 5:13:00,Machine_7,1004,132,5,14
2024-01-02 5:14:00,Machine_9,1009,275,9,88
2024-01-02 5:15:00,Machine_8,1002,208,4,71
2024-01-02 5:16:00,Machine_5,1005,63,4,118
2024-01-02 5:17:00,Machine_3,1000,367,1,63
2024-01-02 5:18:00,Machine_8,1004,405,4,42
2024-01-02 5:19:00,Machine_5,1007,335,9,61
2024-01-02 5:20:00,Machine_4,1006,365,2,48
2024-01-02 5:21:00,Machine_3,1005,139,0,17
2024-01-02 5:22:00,Machine_6,1004,68,0,94
2024-01-02 5:23:00,Machine_7,1000,231,6,77
2024-01-02 5:24:00,Machine_7,1007,330,4,77
2024-01-02 5:25:00,Machine_6,1005,303,0,15
2024-01-02 5:26:00,Machine_6,1000,288,6,100
2024-01-02 5:27:00,Machine_5,1008,172,1,83
2024-01-02 5:28:00,Machine_9,1002,61,2,13
2024-01-02 5:29:00,Machine_6,1005,251,0,47
2024-01-02 5:30:00,Machine_1,1005,275,0,12
2024-01-02 5:31:00,Machine_5,1000,492,0,28
2024-01-02 5:32:00,Machine_8,1006,451,2,113
2024-01-02 5:33:00,Machine_5,1009,64,3,78
2024-01-02 5:34:00,Machine_6,1005,181,7,25
2024-01-02 5:35:00,Machine_2,1005,388,1,108
2024-01-02 5:36:00,Machine_6,1003,133,5,95
2024-01-02 5:37:00,Machine_2,1003,245,0,114
2024-01-02 5:38:00,Machine_6,1000,84,8,48
2024-01-02 5:39:00,Machine_7,1007,171,3,15
2024-01-02 5:40:00,Machine_4,1000,201,4,111
2024-01-02 5:41:00,Machine_10,1000,472,4,13
2024-01-02 5:42:00,Machine_10,1009,400,4,31
2024-01-02 5:43:00,Machine_10,1001,294,1,75
2024-01-02 5:44:00,Machine_8,1005,234,6,116
2024-01-02 5:45:00,Machine_1,1003,144,8,75
2024-01-02 5:46:00,Machine_1,1001,355,4,102
2024-01-02 5:47:00,Machine_9,1004,465,6,112
2024-01-02 5:48:00,Machine_3,1003,267,5,58
2024-01-02 5:49:00,Machine_9,1003,413,2,42
2024-01-02 5:50:00,Machine_9,1007,249,6,40
2024-01-02 5:51:00,Machine_5,1003,159,5,115
2024-01-02 5:52:00,Machine_5,1004,280,3,90
2024-01-02 5:53:00,Machine_9,1006,394,1,13
2024-01-02 5:54:00,Machine_8,1002,143,8,96
2024-01-02 5:55:00,Machine_6,1007,194,7,31
2024-01-02 5:56:00,Machine_4,1003,262,7,26
2024-01-02 5:57:00,Machine_7,1001,248,9,52
2024-01-02 5:58:00,Machine_10,1005,443,1,65
2024-01-02 5:59:00,Machine_8,1000,397,1,52
2024-01-02 6:00:00,Machine_1,1003,294,8,80
2024-01-02 6:01:00,Machine_7,1009,302,7,66
2024-01-02 6:02:00,Machine_2,1005,128,2,79
2024-01-02 6:03:00,Machine_2,1000,245,1,39
2024-01-02 6:04:00,Machine_9,1001,405,9,55
2024-01-02 6:05:00,Machine_4,1005,94,0,13
2024-01-02 6:06:00,Machine_6,1001,349,0,69
2024-01-02 6:07:00,Machine_1,1006,315,1,55
2024-01-02 6:08:00,Machine_5,1004,85,1,83
2024-01-02 6:09:00,Machine_5,1007,397,4,110
2024-01-02 6:10:00,Machine_7,1006,95,3,68
2024-01-02 6:11:00,Machine_4,1007,265,7,104
2024-01-02 6:12:00,Machine_7,1005,385,3,107
2024-01-02 6:13:00,Machine_6,1004,299,4,20
2024-01-02 6:14:00,Machine_3,1006,134,7,68
2024-01-02 6:15:00,Machine_7,1001,385,3,54
2024-01-02 6:16:00,Machine_10,1000,317,2,86
2024-01-02 6:17:00,Machine_8,1005,292,2,93
2024-01-02 6:18:00,Machine_6,1006,212,8,20
2024-01-02 6:19:00,Machine_7,1006,268,6,17
2024-01-02 6:20:00,Machine_4,1008,391,1,17
2024-01-02 6:21:00,Machine_2,1007,289,5,99
2024-01-02 6:22:00,Machine_2,1003,78,1,70
2024-01-02 6:23:00,Machine_4,1006,334,7,106
2024-01-02 6:24:00,Machine_5,1007,446,5,117
2024-01-02 6:25:00,Machine_2,1003,301,3,97
2024-01-02 6:26:00,Machine_7,1000,497,4,97
2024-01-02 6:27:00,Machine_8,1009,496,3,22
2024-01-02 6:28:00,Machine_4,1000,112,3,105
2024-01-02 6:29:00,Machine_2,1005,340,3,49
2024-01-02 6:30:00,Machine_7,1007,410,6,12
2024-01-02 6:31:00,Machine_9,1000,460,8,30
2024-01-02 6:32:00,Machine_5,1001,373,9,76
2024-01-02 6:33:00,Machine_4,1007,487,4,100
2024-01-02 6:34:00,Machine_1,1008,197,1,56
2024-01-02 6:35:00,Machine_8,1005,472,2,101
2024-01-02 6:36:00,Machine_3,1009,497,0,77
2024-01-02 6:37:00,Machine_5,1003,257,4,98
2024-01-02 6:38:00,Machine_4,1000,171,0,56
2024-01-02 6:39:00,Machine_4,1001,87,4,59
2024-01-02 6:40:00,Machine_6,1007,443,2,26
2024-01-02 6:41:00,Machine_1,1009,494,4,77
2024-01-02 6:42:00,Machine_6,1006,93,4,108
2024-01-02 6:43:00,Machine_1,1006,234,4,43
2024-01-02 6:44:00,Machine_3,1000,417,4,24
2024-01-02 6:45:00,Machine_6,1007,113,9,70
2024-01-02 6:46:00,Machine_2,1002,484,7,25
2024-01-02 6:47:00,Machine_10,1005,388,2,73
2024-01-02 6:48:00,Machine_10,1007,245,6,61
2024-01-02 6:49:00,Machine_6,1005,245,4,115
2024-01-02 6:50:00,Machine_5,1007,475,6,39
2024-01-02 6:51:00,Machine_1,1003,283,3,109
2024-01-02 6:52:00,Machine_6,1004,65,4,36
2024-01-02 6:53:00,Machine_8,1003,150,5,86
2024-01-02 6:54:00,Machine_4,1004,245,9,42
2024-01-02 6:55:00,Machine_2,1006,280,3,54
2024-01-02 6:56:00,Machine_6,1005,71,2,20
2024-01-02 6:57:00,Machine_3,1008,137,0,73
2024-01-02 6:58:00,Machine_1,1002,377,8,56
2024-01-02 6:59:00,Machine_10,1005,263,1,115
2024-01-02 7:00:00,Machine_8,1000,241,8,56
2024-01-02 7:01:00,Machine_3,1006,217,6,118
2024-01-02 7:02:00,Machine_8,1005,155,9,111
2024-01-02 7:03:00,Machine_1,1000,453,4,103
2024-01-02 7:04:00,Machine_3,1008,441,1,93
2024-01-02 7:05:00,Machine_4,1003,269,4,97
2024-01-02 7:06:00,Machine_1,1000,435,5,62
2024-01-02 7:07:00,Machine_2,1003,204,6,31
2024-01-02 7:08:00,Machine_1,1004,423,5,109
2024-01-02 7:09:00,Machine_7,1009,294,0,36
2024-01-02 7:10:00,Machine_6,1003,467,4,23
2024-01-02 7:11:00,Machine_2,1006,277,0,98
2024-01-02 7:12:00,Machine_6,1000,383,2,111
2024-01-02 7:13:00,Machine_6,1007,300,9,86
2024-01-02 7:14:00,Machine_9,1000,212,7,105
2024-01-02 7:15:00,Machine_8,1006,279,4,86
2024-01-02 7:16:00,Machine_5,1009,152,8,28
2024-01-02 7:17:00,Machine_5,1005,178,6,83
2024-01-02 7:18:00,Machine_3,1007,436,8,12
2024-01-02 7:19:00,Machine_2,1008,335,8,18
2024-01-02 7:20:00,Machine_9,1006,350,8,44
2024-01-02 7:21:00,Machine_8,1005,90,6,20
2024-01-02 7:22:00,Machine_9,1003,346,0,74
2024-01-02 7:23:00,Machine_10,1000,296,6,29
2024-01-02 7:24:00,Machine_5,1004,405,2,47
2024-01-02 7:25:00,Machine_8,1008,142,2,96
2024-01-02 7:26:00,Machine_6,1003,298,3,55
2024-01-02 7:27:00,Machine_1,1005,481,1,58
2024-01-02 7:28:00,Machine_9,1009,325,6,73
2024-01-02 7:29:00,Machine_4,1000,81,0,92
2024-01-02 7:30:00,Machine_6,1002,68,2,103
2024-01-02 7:31:00,Machine_8,1005,139,2,112
2024-01-02 7:32:00,Machine_2,1000,401,9,65
2024-01-02 7:33:00,Machine_6,1006,329,0,104
2024-01-02 7:34:00,Machine_6,1007,331,8,100
2024-01-02 7:35:00,Machine_5,1002,136,9,111
2024-01-02 7:36:00,Machine_8,1007,305,2,82
2024-01-02 7:37:00,Machine_5,1006,145,6,103
2024-01-02 7:38:00,Machine_2,1000,416,4,65
2024-01-02 7:39:00,Machine_2,1005,123,8,27
2024-01-02 7:40:00,Machine_9,1003,295,2,20
2024-01-02 7:41:00,Machine_3,1001,408,2,62
2024-01-02 7:42:00,Machine_1,1007,183,5,19
2024-01-02 7:43:00,Machine_4,1004,160,4,25
2024-01-02 7:44:00,Machine_5,1000,57,7,56
2024-01-02 7:45:00,Machine_9,1000,389,6,99
2024-01-02 7:46:00,Machine_6,1009,458,7,116
2024-01-02 7:47:00,Machine_10,1000,227,9,23
2024-01-02 7:48:00,Machine_8,1006,333,4,70
2024-01-02 7:49:00,Machine_10,1003,105,3,74
2024-01-02 7:50:00,Machine_8,1000,419,9,25
2024-01-02 7:51:00,Machine_3,1008,285,2,67
2024-01-02 7:52:00,Machine_4,1005,325,7,16
2024-01-02 7:53:00,Machine_7,1000,432,7,84
2024-01-02 7:54:00,Machine_9,1000,243,6,17
2024-01-02 7:55:00,Machine_10,1009,362,5,50
2024-01-02 7:56:00,Machine_1,1008,185,4,63
2024-01-02 7:57:00,Machine_9,1001,257,6,114
2024-01-02 7:58:00,Machine_5,1002,94,2,85
2024-01-02 7:59:00,Machine_1,1000,476,1,113
2024-01-02 8:00:00,Machine_4,1006,120,2,23
2024-01-02 8:01:00,Machine_8,1002,148,5,97
2024-01-02 8:02:00,Machine_3,1000,159,7,15
2024-01-02 8:03:00,Machine_9,1005,449,6,45
2024-01-02 8:04:00,Machine_9,1000,116,7,69
2024-01-02 8:05:00,Machine_8,1009,225,1,104
2024-01-02 8:06:00,Machine_5,1009,231,3,93
2024-01-02 8:07:00,Machine_6,1008,313,0,84
2024-01-02 8:08:00,Machine_10,1009,411,4,78
2024-01-02 8:09:00,Machine_2,1009,470,3,17
2024-01-02 8:10:00,Machine_7,1004,112,2,16
2024-01-02 8:11:00,Machine_5,1000,369,6,64
2024-01-02 8:12:00,Machine_3,1002,452,3,91
2024-01-02 8:13:00,Machine_2,1006,422,4,106
2024-01-02 8:14:00,Machine_7,1007,349,8,50
2024-01-02 8:15:00,Machine_8,1008,97,0,105
2024-01-02 8:16:00,Machine_5,1003,222,5,10
2024-01-02 8:17:00,Machine_4,1000,241,2,34
2024-01-02 8:18:00,Machine_8,1000,285,3,68
2024-01-02 8:19:00,Machine_2,1003,389,3,29
2024-01-02 8:20:00,Machine_6,1005,109,5,87
2024-01-02 8:21:00,Machine_8,1001,390,8,109
2024-01-02 8:22:00,Machine_6,1003,312,8,44
2024-01-02 8:23:00,Machine_4,1004,444,1,39
2024-01-02 8:24:00,Machine_6,1006,439,7,35
2024-01-02 8:25:00,Machine_10,1004,257,5,70
2024-01-02 8:26:00,Machine_2,1000,263,6,94
2024-01-02 8:27:00,Machine_3,1004,71,8,93
2024-01-02 8:28:00,Machine_7,1002,203,8,97
2024-01-02 8:29:00,Machine_10,1001,79,4,106
2024-01-02 8:30:00,Machine_6,1000,432,6,36
2024-01-02 8:31:00,Machine_2,1004,87,9,69
2024-01-02 8:32:00,Machine_10,1008,180,1,119
2024-01-02 8:33:00,Machine_2,1004,179,0,45
