Timestamp,Machine_ID,Power_Consumption_kW,Machine_Status,Alarm_Code
2024-01-01 18:38:00,Machine_3,136.4,Running,None
2024-01-01 18:39:00,Machine_5,157.05,Idle,None
2024-01-01 18:40:00,Machine_8,154.73,Running,None
2024-01-01 18:41:00,Machine_7,145.06,Running,None
2024-01-01 18:42:00,Machine_5,149.01,Running,None
2024-01-01 18:43:00,Machine_5,134.79,Running,None
2024-01-01 18:44:00,Machine_10,157.48,Running,Low Pressure
2024-01-01 18:45:00,Machine_5,134.55,Running,Low Pressure
2024-01-01 18:46:00,Machine_9,131.32,Running,None
2024-01-01 18:47:00,Machine_6,148.6,Idle,None
2024-01-01 18:48:00,Machine_2,149.89,Running,None
2024-01-01 18:49:00,Machine_7,154.04,Running,None
2024-01-01 18:50:00,Machine_9,144.83,Running,None
2024-01-01 18:51:00,Machine_10,172.76,Running,None
2024-01-01 18:52:00,Machine_3,147.38,Running,None
2024-01-01 18:53:00,Machine_2,141.17,Running,None
2024-01-01 18:54:00,Machine_6,139.87,Idle,None
2024-01-01 18:55:00,Machine_1,153.5,Running,None
2024-01-01 18:56:00,Machine_3,145.47,Running,None
2024-01-01 18:57:00,Machine_6,166.7,Running,None
2024-01-01 18:58:00,Machine_8,156.65,Running,None
2024-01-01 18:59:00,Machine_5,131.48,Running,None
2024-01-01 19:00:00,Machine_9,149.29,Running,None
2024-01-01 19:01:00,Machine_2,152.72,Running,None
2024-01-01 19:02:00,Machine_3,150.28,Running,None
2024-01-01 19:03:00,Machine_9,159.54,Running,None
2024-01-01 19:04:00,Machine_9,146.58,Running,None
2024-01-01 19:05:00,Machine_3,166.18,Running,Overheat
2024-01-01 19:06:00,Machine_10,139.67,Running,None
2024-01-01 19:07:00,Machine_10,162.75,Running,None
2024-01-01 19:08:00,Machine_10,149.32,Idle,None
2024-01-01 19:09:00,Machine_2,158.13,Running,None
2024-01-01 19:10:00,Machine_4,152.23,Running,Overheat
2024-01-01 19:11:00,Machine_6,145.3,Running,Low Pressure
2024-01-01 19:12:00,Machine_9,144.94,Running,None
2024-01-01 19:13:00,Machine_9,148.63,Idle,None
2024-01-01 19:14:00,Machine_10,153.57,Running,Overheat
2024-01-01 19:15:00,Machine_2,148.07,Running,None
2024-01-01 19:16:00,Machine_1,139.04,Running,None
2024-01-01 19:17:00,Machine_4,178.75,Running,None
2024-01-01 19:18:00,Machine_6,158.71,Running,None
2024-01-01 19:19:00,Machine_8,141.71,Running,None
2024-01-01 19:20:00,Machine_8,169.74,Running,None
2024-01-01 19:21:00,Machine_6,158.73,Running,None
2024-01-01 19:22:00,Machine_9,151.33,Idle,None
2024-01-01 19:23:00,Machine_8,154.8,Running,None
2024-01-01 19:24:00,Machine_5,140.26,Running,None
2024-01-01 19:25:00,Machine_7,154.49,Running,None
2024-01-01 19:26:00,Machine_6,133.15,Idle,None
2024-01-01 19:27:00,Machine_9,124.46,Running,None
2024-01-01 19:28:00,Machine_8,127.2,Running,None
2024-01-01 19:29:00,Machine_6,136.85,Running,None
2024-01-01 19:30:00,Machine_2,167.1,Running,None
2024-01-01 19:31:00,Machine_1,120.79,Idle,None
2024-01-01 19:32:00,Machine_7,163.66,Idle,None
2024-01-01 19:33:00,Machine_4,151.34,Running,None
2024-01-01 19:34:00,Machine_7,159.49,Running,None
2024-01-01 19:35:00,Machine_4,145.03,Running,None
2024-01-01 19:36:00,Machine_6,151.45,Running,None
2024-01-01 19:37:00,Machine_6,153.56,Running,None
2024-01-01 19:38:00,Machine_10,153.61,Error,None
2024-01-01 19:39:00,Machine_2,146.46,Idle,Low Pressure
2024-01-01 19:40:00,Machine_10,149.6,Running,None
2024-01-01 19:41:00,Machine_2,147.3,Running,None
2024-01-01 19:42:00,Machine_9,136.26,Running,None
2024-01-01 19:43:00,Machine_6,140.7,Running,None
2024-01-01 19:44:00,Machine_3,149.96,Running,None
2024-01-01 19:45:00,Machine_3,147.97,Running,None
2024-01-01 19:46:00,Machine_10,149.38,Running,None
2024-01-01 19:47:00,Machine_1,155.91,Running,None
2024-01-01 19:48:00,Machine_9,142.31,Running,Overheat
2024-01-01 19:49:00,Machine_10,141.79,Running,None
2024-01-01 19:50:00,Machine_7,157.61,Running,None
2024-01-01 19:51:00,Machine_4,145.66,Running,None
2024-01-01 19:52:00,Machine_5,139.64,Running,None
2024-01-01 19:53:00,Machine_3,142.19,Running,Low Pressure
2024-01-01 19:54:00,Machine_4,139.66,Running,None
2024-01-01 19:55:00,Machine_1,172.22,Running,None
2024-01-01 19:56:00,Machine_4,144.18,Running,None
2024-01-01 19:57:00,Machine_4,154.18,Running,None
2024-01-01 19:58:00,Machine_1,127.92,Running,None
2024-01-01 19:59:00,Machine_2,143.72,Running,None
2024-01-01 20:00:00,Machine_4,162.46,Running,None
2024-01-01 20:01:00,Machine_5,140.95,Running,None
2024-01-01 20:02:00,Machine_3,147.84,Running,None
2024-01-01 20:03:00,Machine_3,143.72,Error,None
2024-01-01 20:04:00,Machine_3,151.59,Idle,None
2024-01-01 20:05:00,Machine_5,128.47,Error,None
2024-01-01 20:06:00,Machine_8,140.8,Running,None
2024-01-01 20:07:00,Machine_3,136.51,Running,None
2024-01-01 20:08:00,Machine_10,166.66,Running,None
2024-01-01 20:09:00,Machine_7,149.48,Running,None
2024-01-01 20:10:00,Machine_8,156.22,Running,None
2024-01-01 20:11:00,Machine_2,156.72,Error,None
2024-01-01 20:12:00,Machine_8,142.04,Running,None
2024-01-01 20:13:00,Machine_10,150.21,Running,None
2024-01-01 20:14:00,Machine_2,136.45,Running,None
2024-01-01 20:15:00,Machine_4,151.09,Running,None
2024-01-01 20:16:00,Machine_10,146.67,Running,None
2024-01-01 20:17:00,Machine_7,163.4,Running,None
2024-01-01 20:18:00,Machine_10,125.35,Error,None
2024-01-01 20:19:00,Machine_9,152.21,Running,None
2024-01-01 20:20:00,Machine_7,156.55,Running,None
2024-01-01 20:21:00,Machine_6,162.04,Running,None
2024-01-01 20:22:00,Machine_10,146.11,Running,None
2024-01-01 20:23:00,Machine_3,153.87,Running,None
2024-01-01 20:24:00,Machine_10,145.95,Idle,None
2024-01-01 20:25:00,Machine_7,148.04,Running,Low Pressure
2024-01-01 20:26:00,Machine_5,149.72,Running,None
2024-01-01 20:27:00,Machine_6,130.28,Running,None
2024-01-01 20:28:00,Machine_8,155.82,Idle,None
2024-01-01 20:29:00,Machine_4,141.17,Running,None
2024-01-01 20:30:00,Machine_1,160.44,Idle,None
2024-01-01 20:31:00,Machine_4,164.59,Running,None
2024-01-01 20:32:00,Machine_10,150.91,Running,None
2024-01-01 20:33:00,Machine_1,138.51,Error,None
2024-01-01 20:34:00,Machine_4,148.63,Idle,None
2024-01-01 20:35:00,Machine_2,142.15,Running,None
2024-01-01 20:36:00,Machine_9,161.51,Running,None
2024-01-01 20:37:00,Machine_3,156.21,Running,None
2024-01-01 20:38:00,Machine_6,152.28,Running,None
2024-01-01 20:39:00,Machine_8,149.42,Running,None
2024-01-01 20:40:00,Machine_5,146.38,Running,None
2024-01-01 20:41:00,Machine_4,147.47,Running,None
2024-01-01 20:42:00,Machine_10,141.65,Running,None
2024-01-01 20:43:00,Machine_6,135.39,Running,None
2024-01-01 20:44:00,Machine_6,149.29,Running,None
2024-01-01 20:45:00,Machine_1,150.87,Idle,None
2024-01-01 20:46:00,Machine_10,143.4,Running,None
2024-01-01 20:47:00,Machine_10,150.14,Running,None
2024-01-01 20:48:00,Machine_8,128.65,Running,Overheat
2024-01-01 20:49:00,Machine_8,154.16,Running,None
2024-01-01 20:50:00,Machine_4,138.86,Running,None
2024-01-01 20:51:00,Machine_5,130.78,Idle,None
2024-01-01 20:52:00,Machine_3,161.95,Running,Vibration High
2024-01-01 20:53:00,Machine_9,151.97,Running,None
2024-01-01 20:54:00,Machine_10,143.86,Running,Overheat
2024-01-01 20:55:00,Machine_9,142.51,Running,None
2024-01-01 20:56:00,Machine_9,149.14,Running,None
2024-01-01 20:57:00,Machine_7,144.97,Running,None
2024-01-01 20:58:00,Machine_1,154.79,Running,Low Pressure
2024-01-01 20:59:00,Machine_4,135.59,Running,None
2024-01-01 21:00:00,Machine_7,149.53,Running,None
2024-01-01 21:01:00,Machine_4,144.38,Running,None
2024-01-01 21:02:00,Machine_9,138.84,Running,Low Pressure
2024-01-01 21:03:00,Machine_1,137.91,Running,None
2024-01-01 21:04:00,Machine_2,160.14,Running,None
2024-01-01 21:05:00,Machine_3,149.02,Running,None
2024-01-01 21:06:00,Machine_5,155.37,Running,None
2024-01-01 21:07:00,Machine_7,163.75,Running,None
2024-01-01 21:08:00,Machine_4,132.97,Running,None
2024-01-01 21:09:00,Machine_6,149.82,Running,Low Pressure
2024-01-01 21:10:00,Machine_5,149.18,Running,None
2024-01-01 21:11:00,Machine_6,160.6,Running,None
2024-01-01 21:12:00,Machine_3,143.31,Running,None
2024-01-01 21:13:00,Machine_4,147.25,Running,None
2024-01-01 21:14:00,Machine_4,146.9,Idle,None
2024-01-01 21:15:00,Machine_9,143.78,Running,None
2024-01-01 21:16:00,Machine_1,139.74,Running,None
2024-01-01 21:17:00,Machine_2,161.75,Running,None
2024-01-01 21:18:00,Machine_5,153.62,Running,None
2024-01-01 21:19:00,Machine_1,142.25,Running,None
2024-01-01 21:20:00,Machine_3,150.27,Running,None
2024-01-01 21:21:00,Machine_9,148.11,Idle,None
2024-01-01 21:22:00,Machine_5,138.74,Running,None
2024-01-01 21:23:00,Machine_1,155.38,Error,None
2024-01-01 21:24:00,Machine_9,150.59,Running,None
2024-01-01 21:25:00,Machine_2,166.61,Idle,None
2024-01-01 21:26:00,Machine_8,135.21,Running,None
2024-01-01 21:27:00,Machine_7,155.5,Running,None
2024-01-01 21:28:00,Machine_4,150.65,Running,None
2024-01-01 21:29:00,Machine_2,156.63,Error,None
2024-01-01 21:30:00,Machine_7,146.08,Running,None
2024-01-01 21:31:00,Machine_9,156.13,Running,None
2024-01-01 21:32:00,Machine_7,149.83,Running,None
2024-01-01 21:33:00,Machine_7,143.52,Running,None
2024-01-01 21:34:00,Machine_7,141.34,Running,None
2024-01-01 21:35:00,Machine_5,141.51,Running,None
2024-01-01 21:36:00,Machine_10,144.81,Running,None
2024-01-01 21:37:00,Machine_10,163.68,Running,Low Pressure
2024-01-01 21:38:00,Machine_9,158.97,Running,None
2024-01-01 21:39:00,Machine_3,150.88,Running,None
2024-01-01 21:40:00,Machine_7,146.72,Error,None
2024-01-01 21:41:00,Machine_7,145.05,Running,None
2024-01-01 21:42:00,Machine_1,156.04,Idle,None
2024-01-01 21:43:00,Machine_6,146.51,Running,None
2024-01-01 21:44:00,Machine_3,135.19,Error,None
2024-01-01 21:45:00,Machine_9,135.96,Running,None
2024-01-01 21:46:00,Machine_7,151.33,Running,None
2024-01-01 21:47:00,Machine_1,147.49,Running,None
2024-01-01 21:48:00,Machine_5,135.58,Running,None
2024-01-01 21:49:00,Machine_9,165.98,Running,None
2024-01-01 21:50:00,Machine_5,150.63,Running,None
2024-01-01 21:51:00,Machine_10,163.26,Idle,None
2024-01-01 21:52:00,Machine_7,144.63,Running,None
2024-01-01 21:53:00,Machine_8,155.43,Running,None
2024-01-01 21:54:00,Machine_4,155.31,Idle,None
2024-01-01 21:55:00,Machine_8,136.89,Idle,None
2024-01-01 21:56:00,Machine_10,139.44,Running,None
2024-01-01 21:57:00,Machine_3,147.48,Running,None
2024-01-01 21:58:00,Machine_6,157.21,Running,None
2024-01-01 21:59:00,Machine_3,155.76,Running,None
2024-01-01 22:00:00,Machine_10,162.83,Running,None
2024-01-01 22:01:00,Machine_9,159.27,Running,None
2024-01-01 22:02:00,Machine_8,164.63,Running,None
2024-01-01 22:03:00,Machine_3,140.54,Running,None
2024-01-01 22:04:00,Machine_3,163.81,Running,None
2024-01-01 22:05:00,Machine_7,153.88,Running,None
2024-01-01 22:06:00,Machine_5,152.09,Running,None
2024-01-01 22:07:00,Machine_8,146.83,Running,None
2024-01-01 22:08:00,Machine_1,152.14,Running,None
2024-01-01 22:09:00,Machine_6,160.72,Idle,None
2024-01-01 22:10:00,Machine_6,164.19,Running,None
2024-01-01 22:11:00,Machine_9,172.39,Running,None
2024-01-01 22:12:00,Machine_6,135.63,Running,None
2024-01-01 22:13:00,Machine_10,142.59,Running,None
2024-01-01 22:14:00,Machine_4,155.95,Running,None
2024-01-01 22:15:00,Machine_5,149.43,Running,None
2024-01-01 22:16:00,Machine_4,155.84,Running,Overheat
2024-01-01 22:17:00,Machine_10,149.19,Running,None
2024-01-01 22:18:00,Machine_1,144,Running,None
2024-01-01 22:19:00,Machine_8,146.46,Running,None
2024-01-01 22:20:00,Machine_2,140.28,Idle,None
2024-01-01 22:21:00,Machine_2,127.13,Running,None
2024-01-01 22:22:00,Machine_8,142.79,Running,None
2024-01-01 22:23:00,Machine_2,158.41,Running,None
2024-01-01 22:24:00,Machine_5,134.02,Running,None
2024-01-01 22:25:00,Machine_1,134.23,Running,None
2024-01-01 22:26:00,Machine_2,149.03,Error,None
2024-01-01 22:27:00,Machine_5,152.63,Running,None
2024-01-01 22:28:00,Machine_9,166.05,Running,None
2024-01-01 22:29:00,Machine_4,153.9,Running,None
2024-01-01 22:30:00,Machine_3,161.43,Running,None
2024-01-01 22:31:00,Machine_7,139.02,Running,None
2024-01-01 22:32:00,Machine_3,163.22,Running,None
2024-01-01 22:33:00,Machine_6,141.29,Running,None
2024-01-01 22:34:00,Machine_10,139.11,Error,None
2024-01-01 22:35:00,Machine_9,147.14,Running,None
2024-01-01 22:36:00,Machine_4,169.12,Running,None
2024-01-01 22:37:00,Machine_10,142.56,Running,None
2024-01-01 22:38:00,Machine_4,145.48,Running,None
2024-01-01 22:39:00,Machine_5,154.66,Running,None
2024-01-01 22:40:00,Machine_6,151.6,Idle,None
2024-01-01 22:41:00,Machine_5,161.06,Running,Vibration High
2024-01-01 22:42:00,Machine_2,154.46,Idle,None
2024-01-01 22:43:00,Machine_6,152.62,Running,None
2024-01-01 22:44:00,Machine_2,134.27,Running,None
2024-01-01 22:45:00,Machine_5,159.21,Error,None
2024-01-01 22:46:00,Machine_3,143.25,Running,Low Pressure
2024-01-01 22:47:00,Machine_6,159.01,Running,None
2024-01-01 22:48:00,Machine_4,157.09,Error,Overheat
2024-01-01 22:49:00,Machine_1,125.81,Running,None
2024-01-01 22:50:00,Machine_9,164.68,Running,Overheat
2024-01-01 22:51:00,Machine_3,138.29,Running,None
2024-01-01 22:52:00,Machine_9,161.55,Running,None
2024-01-01 22:53:00,Machine_7,156.28,Idle,None
2024-01-01 22:54:00,Machine_2,129.31,Running,None
2024-01-01 22:55:00,Machine_1,158.28,Idle,None
2024-01-01 22:56:00,Machine_4,149.04,Running,None
2024-01-01 22:57:00,Machine_7,161.95,Running,None
2024-01-01 22:58:00,Machine_9,149.67,Running,Overheat
2024-01-01 22:59:00,Machine_3,157.37,Running,None
2024-01-01 23:00:00,Machine_5,155.23,Running,Overheat
2024-01-01 23:01:00,Machine_1,144.85,Running,None
2024-01-01 23:02:00,Machine_7,147.93,Running,None
2024-01-01 23:03:00,Machine_10,151.05,Running,None
2024-01-01 23:04:00,Machine_3,140.98,Running,None
2024-01-01 23:05:00,Machine_4,144.8,Running,None
2024-01-01 23:06:00,Machine_6,154.78,Error,None
2024-01-01 23:07:00,Machine_6,141.3,Running,None
2024-01-01 23:08:00,Machine_6,138.08,Running,Low Pressure
2024-01-01 23:09:00,Machine_8,168.18,Running,None
2024-01-01 23:10:00,Machine_10,155.95,Running,None
2024-01-01 23:11:00,Machine_4,144.69,Running,None
2024-01-01 23:12:00,Machine_7,157.02,Running,None
2024-01-01 23:13:00,Machine_1,136.98,Idle,Low Pressure
2024-01-01 23:14:00,Machine_5,142.26,Running,Low Pressure
2024-01-01 23:15:00,Machine_2,151.73,Running,None
2024-01-01 23:16:00,Machine_7,152.57,Running,None
2024-01-01 23:17:00,Machine_3,171.45,Error,None
2024-01-01 23:18:00,Machine_1,147.39,Running,None
2024-01-01 23:19:00,Machine_9,141.75,Running,Low Pressure
2024-01-01 23:20:00,Machine_3,146.99,Running,Low Pressure
2024-01-01 23:21:00,Machine_5,134.08,Running,None
2024-01-01 23:22:00,Machine_7,150.58,Running,None
2024-01-01 23:23:00,Machine_8,154.35,Running,None
2024-01-01 23:24:00,Machine_1,137.1,Running,None
2024-01-01 23:25:00,Machine_10,144.6,Running,None
2024-01-01 23:26:00,Machine_5,149.06,Running,Low Pressure
2024-01-01 23:27:00,Machine_9,159.96,Running,None
2024-01-01 23:28:00,Machine_9,136.39,Running,None
2024-01-01 23:29:00,Machine_5,135.86,Running,None
2024-01-01 23:30:00,Machine_10,154.19,Idle,None
2024-01-01 23:31:00,Machine_8,146.81,Running,None
2024-01-01 23:32:00,Machine_2,152.55,Running,None
2024-01-01 23:33:00,Machine_7,162.7,Error,None
2024-01-01 23:34:00,Machine_7,139.46,Running,None
2024-01-01 23:35:00,Machine_9,174.1,Running,None
2024-01-01 23:36:00,Machine_9,143.62,Running,None
2024-01-01 23:37:00,Machine_1,151.25,Idle,None
2024-01-01 23:38:00,Machine_7,138.15,Running,None
2024-01-01 23:39:00,Machine_9,157.8,Running,Overheat
2024-01-01 23:40:00,Machine_4,129.32,Running,None
2024-01-01 23:41:00,Machine_7,139.58,Running,None
2024-01-01 23:42:00,Machine_6,141.22,Running,None
2024-01-01 23:43:00,Machine_2,132.05,Running,None
2024-01-01 23:44:00,Machine_9,159.26,Running,None
2024-01-01 23:45:00,Machine_4,147.62,Running,None
2024-01-01 23:46:00,Machine_5,138.11,Running,None
2024-01-01 23:47:00,Machine_3,136.64,Running,None
2024-01-01 23:48:00,Machine_2,136.88,Running,None
2024-01-01 23:49:00,Machine_2,152.28,Running,None
2024-01-01 23:50:00,Machine_7,156.63,Running,None
2024-01-01 23:51:00,Machine_5,144.98,Running,None
2024-01-01 23:52:00,Machine_4,157.03,Idle,None
2024-01-01 23:53:00,Machine_9,147.46,Running,None
2024-01-01 23:54:00,Machine_9,162.42,Running,None
2024-01-01 23:55:00,Machine_8,158.37,Running,None
2024-01-01 23:56:00,Machine_7,166.53,Running,None
2024-01-01 23:57:00,Machine_3,150.92,Running,None
2024-01-01 23:58:00,Machine_9,141.77,Running,None
2024-01-01 23:59:00,Machine_5,159.35,Running,Low Pressure
2024-01-02 0:00:00,Machine_7,151.69,Idle,None
2024-01-02 0:01:00,Machine_6,129.68,Running,None
2024-01-02 0:02:00,Machine_7,132,Running,None
2024-01-02 0:03:00,Machine_2,147.86,Running,None
2024-01-02 0:04:00,Machine_8,147.07,Running,None
2024-01-02 0:05:00,Machine_6,155.77,Running,None
2024-01-02 0:06:00,Machine_8,149.69,Running,None
2024-01-02 0:07:00,Machine_5,132.81,Running,None
2024-01-02 0:08:00,Machine_9,149.63,Idle,None
2024-01-02 0:09:00,Machine_9,145.71,Running,None
2024-01-02 0:10:00,Machine_5,142.03,Idle,None
2024-01-02 0:11:00,Machine_3,157.38,Running,Low Pressure
2024-01-02 0:12:00,Machine_1,150.34,Running,None
2024-01-02 0:13:00,Machine_8,145.13,Running,None
2024-01-02 0:14:00,Machine_6,156.92,Running,None
2024-01-02 0:15:00,Machine_2,164.02,Running,None
2024-01-02 0:16:00,Machine_5,166.24,Running,None
2024-01-02 0:17:00,Machine_3,144.13,Error,None
2024-01-02 0:18:00,Machine_6,150.29,Running,None
2024-01-02 0:19:00,Machine_1,149.52,Running,None
2024-01-02 0:20:00,Machine_2,128.94,Running,None
2024-01-02 0:21:00,Machine_3,142,Running,None
2024-01-02 0:22:00,Machine_9,146.69,Running,None
2024-01-02 0:23:00,Machine_7,170.58,Running,None
2024-01-02 0:24:00,Machine_4,152.47,Running,None
2024-01-02 0:25:00,Machine_10,168.86,Running,None
2024-01-02 0:26:00,Machine_3,143.03,Running,None
2024-01-02 0:27:00,Machine_6,152.92,Error,None
2024-01-02 0:28:00,Machine_10,144.24,Running,None
2024-01-02 0:29:00,Machine_2,156.96,Running,None
2024-01-02 0:30:00,Machine_6,158.15,Running,None
2024-01-02 0:31:00,Machine_2,135.48,Running,None
2024-01-02 0:32:00,Machine_5,150.25,Running,None
2024-01-02 0:33:00,Machine_1,145.69,Running,None
2024-01-02 0:34:00,Machine_10,134.75,Running,None
2024-01-02 0:35:00,Machine_3,150.2,Running,None
2024-01-02 0:36:00,Machine_6,161.6,Running,None
2024-01-02 0:37:00,Machine_8,144.66,Running,None
2024-01-02 0:38:00,Machine_3,138.69,Running,None
2024-01-02 0:39:00,Machine_9,163.83,Running,None
2024-01-02 0:40:00,Machine_8,143.03,Running,None
2024-01-02 0:41:00,Machine_10,156.24,Running,None
2024-01-02 0:42:00,Machine_6,137.67,Running,None
2024-01-02 0:43:00,Machine_4,152.37,Error,Low Pressure
2024-01-02 0:44:00,Machine_6,145.42,Running,None
2024-01-02 0:45:00,Machine_6,159.45,Running,None
2024-01-02 0:46:00,Machine_6,159.66,Running,None
2024-01-02 0:47:00,Machine_9,152.11,Running,None
2024-01-02 0:48:00,Machine_8,155.95,Running,None
2024-01-02 0:49:00,Machine_8,160.5,Running,None
2024-01-02 0:50:00,Machine_5,147.85,Running,None
2024-01-02 0:51:00,Machine_8,161.85,Running,None
2024-01-02 0:52:00,Machine_5,143.07,Running,None
2024-01-02 0:53:00,Machine_6,154.15,Running,None
2024-01-02 0:54:00,Machine_3,159.8,Running,None
2024-01-02 0:55:00,Machine_2,153.76,Running,None
2024-01-02 0:56:00,Machine_4,157.4,Running,None
2024-01-02 0:57:00,Machine_10,162.29,Running,None
2024-01-02 0:58:00,Machine_4,144.39,Running,None
2024-01-02 0:59:00,Machine_7,141.3,Running,None
2024-01-02 1:00:00,Machine_6,164.66,Running,None
2024-01-02 1:01:00,Machine_8,158.04,Running,None
2024-01-02 1:02:00,Machine_8,154.34,Error,None
2024-01-02 1:03:00,Machine_8,159.64,Running,None
2024-01-02 1:04:00,Machine_2,149.12,Running,None
2024-01-02 1:05:00,Machine_2,146.59,Running,None
2024-01-02 1:06:00,Machine_8,164.07,Running,None
2024-01-02 1:07:00,Machine_5,165.01,Running,Overheat
2024-01-02 1:08:00,Machine_10,141.18,Running,None
2024-01-02 1:09:00,Machine_5,140.63,Running,None
2024-01-02 1:10:00,Machine_8,163.38,Running,None
2024-01-02 1:11:00,Machine_9,139.77,Running,Vibration High
2024-01-02 1:12:00,Machine_3,145.9,Running,None
2024-01-02 1:13:00,Machine_5,147.77,Running,None
2024-01-02 1:14:00,Machine_7,152.18,Running,None
2024-01-02 1:15:00,Machine_1,149.3,Running,None
2024-01-02 1:16:00,Machine_5,158.55,Running,None
2024-01-02 1:17:00,Machine_2,152.11,Running,None
2024-01-02 1:18:00,Machine_1,169.51,Running,None
2024-01-02 1:19:00,Machine_2,161.66,Running,Low Pressure
2024-01-02 1:20:00,Machine_2,144.48,Running,None
2024-01-02 1:21:00,Machine_4,133.81,Running,Overheat
2024-01-02 1:22:00,Machine_2,158.93,Running,Overheat
2024-01-02 1:23:00,Machine_7,149.53,Running,None
2024-01-02 1:24:00,Machine_3,138.64,Running,None
2024-01-02 1:25:00,Machine_7,149.67,Running,Overheat
2024-01-02 1:26:00,Machine_6,160.08,Running,None
2024-01-02 1:27:00,Machine_8,167.82,Running,None
2024-01-02 1:28:00,Machine_8,157.09,Running,None
2024-01-02 1:29:00,Machine_2,150.68,Idle,Vibration High
2024-01-02 1:30:00,Machine_8,157.96,Running,None
2024-01-02 1:31:00,Machine_2,132.8,Running,None
2024-01-02 1:32:00,Machine_6,143.87,Running,None
2024-01-02 1:33:00,Machine_1,141.96,Running,None
2024-01-02 1:34:00,Machine_9,161.89,Running,None
2024-01-02 1:35:00,Machine_9,139.56,Running,None
2024-01-02 1:36:00,Machine_5,143.28,Idle,None
2024-01-02 1:37:00,Machine_1,144.89,Running,None
2024-01-02 1:38:00,Machine_10,143.96,Running,None
2024-01-02 1:39:00,Machine_1,146.7,Idle,None
2024-01-02 1:40:00,Machine_5,162.75,Running,Overheat
2024-01-02 1:41:00,Machine_6,144.22,Running,None
2024-01-02 1:42:00,Machine_5,143.29,Running,None
2024-01-02 1:43:00,Machine_1,145.77,Running,None
2024-01-02 1:44:00,Machine_10,151.46,Running,None
2024-01-02 1:45:00,Machine_3,142.25,Running,None
2024-01-02 1:46:00,Machine_10,173.07,Running,None
2024-01-02 1:47:00,Machine_2,163.98,Running,None
2024-01-02 1:48:00,Machine_9,141.18,Idle,None
2024-01-02 1:49:00,Machine_10,141.95,Running,None
2024-01-02 1:50:00,Machine_4,137.28,Error,None
2024-01-02 1:51:00,Machine_10,134.38,Running,None
2024-01-02 1:52:00,Machine_7,163.06,Running,None
2024-01-02 1:53:00,Machine_7,174.24,Running,None
2024-01-02 1:54:00,Machine_8,138.3,Running,None
2024-01-02 1:55:00,Machine_7,145.65,Running,None
2024-01-02 1:56:00,Machine_9,155.59,Running,None
2024-01-02 1:57:00,Machine_2,156.85,Running,None
2024-01-02 1:58:00,Machine_9,147.33,Error,None
2024-01-02 1:59:00,Machine_3,133.78,Running,None
2024-01-02 2:00:00,Machine_10,149.72,Error,None
2024-01-02 2:01:00,Machine_6,157.14,Idle,Vibration High
2024-01-02 2:02:00,Machine_10,137.66,Running,None
2024-01-02 2:03:00,Machine_2,143.06,Running,None
2024-01-02 2:04:00,Machine_5,149.14,Running,None
2024-01-02 2:05:00,Machine_3,155.04,Running,None
2024-01-02 2:06:00,Machine_1,165.64,Running,None
2024-01-02 2:07:00,Machine_10,145.58,Running,None
2024-01-02 2:08:00,Machine_8,150.48,Running,None
2024-01-02 2:09:00,Machine_8,170.91,Idle,None
2024-01-02 2:10:00,Machine_10,136.38,Error,None
2024-01-02 2:11:00,Machine_7,147.22,Running,None
2024-01-02 2:12:00,Machine_9,161.78,Running,None
2024-01-02 2:13:00,Machine_5,155.33,Idle,None
2024-01-02 2:14:00,Machine_5,157.36,Error,Overheat
2024-01-02 2:15:00,Machine_9,149.75,Running,None
2024-01-02 2:16:00,Machine_4,157.36,Running,None
2024-01-02 2:17:00,Machine_4,161.5,Running,None
2024-01-02 2:18:00,Machine_3,149.84,Running,None
2024-01-02 2:19:00,Machine_8,147.12,Running,Low Pressure
2024-01-02 2:20:00,Machine_6,154.54,Error,None
2024-01-02 2:21:00,Machine_10,156.68,Running,Low Pressure
2024-01-02 2:22:00,Machine_8,153.03,Running,None
2024-01-02 2:23:00,Machine_4,135.84,Idle,None
2024-01-02 2:24:00,Machine_8,139.2,Running,None
2024-01-02 2:25:00,Machine_6,150.68,Running,None
2024-01-02 2:26:00,Machine_9,144.77,Running,None
2024-01-02 2:27:00,Machine_4,164.9,Running,Overheat
2024-01-02 2:28:00,Machine_8,138.31,Running,None
2024-01-02 2:29:00,Machine_8,143.44,Running,None
2024-01-02 2:30:00,Machine_5,142.95,Running,None
2024-01-02 2:31:00,Machine_3,156.97,Running,None
2024-01-02 2:32:00,Machine_7,164.26,Running,None
2024-01-02 2:33:00,Machine_7,148.5,Running,Low Pressure
2024-01-02 2:34:00,Machine_6,151.32,Running,None
2024-01-02 2:35:00,Machine_2,146.74,Running,None
2024-01-02 2:36:00,Machine_10,150.59,Running,Overheat
2024-01-02 2:37:00,Machine_4,149.88,Running,None
2024-01-02 2:38:00,Machine_6,139.43,Running,None
2024-01-02 2:39:00,Machine_10,159.22,Running,None
2024-01-02 2:40:00,Machine_4,149.54,Running,None
2024-01-02 2:41:00,Machine_9,167.61,Running,None
2024-01-02 2:42:00,Machine_10,139.14,Running,None
2024-01-02 2:43:00,Machine_8,124.74,Running,None
2024-01-02 2:44:00,Machine_7,146.16,Running,None
2024-01-02 2:45:00,Machine_7,148.38,Running,None
2024-01-02 2:46:00,Machine_9,150.75,Idle,None
2024-01-02 2:47:00,Machine_6,158.7,Running,None
